NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,42,2021-03-29,2021-03-29,2021-08-01,2021-03-31,2026-04-01,Normal,2021-03-29,579,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,150000.0,223673.181904177,73673.181904177,3727.8863650696167,AMORT,Demand,1,Statement Charge for LD,17.0,Auto Loan,AL-SELF EMPL & PROF DP>40% < 50%,NO RESTRICTION,,,,,,,0.4911545460278467,0.0982309092055693,,3.0360190251467274,0.0248525757671307,0.6706212998939718,,,0.3293787001060281,0.6706212998939718,2.0360190251467274,CUR
EG,EG,National ID,Upper Privilege,Professionals,Businessman,Other,M,,72,2014-05-18,2014-05-18,2023-08-01,2021-05-26,2025-06-30,Normal,2020-03-08,-172,4,MEDIUM,Low Risk Customer,Low Risk,EGP,A,49,1000000.0,1497500.9782283192,497500.9782283192,30561.244453639167,AMORT,Demand,0,NO CHARGE,21.0,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.4975009782283192,0.1218369742599965,,3.010046298926206,0.0305612444536391,0.6677791965004869,,,0.3322208034995131,0.6677791965004868,2.010046298926206,PDO
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,34,2020-08-25,2020-08-25,2021-09-29,2020-09-02,2040-09-01,Normal,2020-08-25,363,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,126403.0,235200.2672616778,108797.2672616778,980.0011135903242,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,21.85876089792545,0.0910781704080227,1.0929380448962722,0.8607174454852955,0.0430358722742647,0.5055635095802872,2.16182146097454,0.0077529893561887,0.5374271104010577,0.0489478779429987,0.0910781704080227,0.4625728895989422,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,32,2019-02-06,2019-02-06,2022-06-27,2019-02-12,2026-08-01,Normal,2019-02-06,-202,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,198000.0,325627.0648351291,127627.06483512907,3876.512676608679,AMORT,Monthly,1,Stamp Duty,15.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,10000.0,,,32.562706483512905,0.3876512676608679,4.651815211930415,0.6445811355309549,0.0920830193615649,1.8232437833589867,2.5513950763952766,0.0195783468515589,0.6080575645646993,0.2357142857142857,0.3876512676608679,0.3919424354353008,0.6080575645646993,1.5513950763952766,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,40,2019-03-09,2019-03-09,2022-06-27,2019-03-17,2039-03-02,Normal,2019-03-09,-537,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,240,86600.0,161138.1307790266,74538.1307790266,671.4088782459442,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,14.975662711805446,0.0623985946325226,0.7487831355902723,0.8607174454852956,0.0430358722742647,0.3463667787129489,2.1618214609745396,0.0077529893561887,0.5374271104010576,0.0335346964064436,0.0623985946325226,0.4625728895989423,0.5374271104010577,1.16182146097454,PDO
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,F,,48,2009-06-10,2007-07-25,2022-06-27,2020-09-12,2027-09-26,Special,2021-08-10,713,5,LOW,Low Risk Customer,Marginally,EGP,A,84,589000.0,802314.7824767174,213314.78247671737,9551.36645805616,AMORT,Monthly,1,Stamp Duty,9.25,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Debits,,,,,,,0.362164316598841,0.0517377595141201,,3.7611776041085543,0.0162162418642719,0.734125823011484,,,0.2658741769885159,0.7341258230114841,2.7611776041085547,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,38,2019-03-27,2019-03-27,2022-06-27,2019-04-01,2025-04-01,Normal,2019-03-27,-154,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,230000.0,341231.04582808045,111231.04582808045,4739.320080945562,AMORT,Monthly,1,Statement Charge for LD,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,16666.0,,,20.474681736954302,0.2843705796799209,3.4124469561590507,0.4836132427307845,0.0806022071217974,1.1123549524789036,3.0677680254439914,0.020605739482372,0.6740301118904607,0.1916743336400122,0.2843705796799209,0.3259698881095392,0.6740301118904607,2.0677680254439914,CUR
EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,,52,2019-04-28,2019-04-28,2022-06-27,2019-05-21,2024-06-01,Normal,2019-04-28,-122,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,80000.0,109214.7506122759,29214.750612275893,1820.245843537932,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,PL-MEDICAL DOCTORS,KYC Update Needed,,,,,,,0.3651843826534486,0.0730368765306897,,3.738342731783731,0.0227530730442241,0.7325017870892603,,,0.2674982129107395,0.7325017870892605,2.738342731783731,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,32,2019-05-07,2019-05-07,2022-06-27,2019-06-03,2025-06-01,Normal,2019-05-07,-113,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,165000.0,244796.18505057943,79796.18505057946,3399.947014591381,AMORT,Monthly,1,Stamp Duty,14.000000000000002,Auto Loan,Auto Loan-install-tr-Group deals,KYC Update Needed,,,,,,,0.4836132427307846,0.0806022071217974,,3.0677680254439905,0.020605739482372,0.6740301118904607,,,0.3259698881095393,0.6740301118904608,2.067768025443991,PDO
EG,EG,National ID,Mass,Professionals,Employee,Salary,M,,37,2017-02-27,2017-02-27,2022-10-01,2020-08-01,2025-08-01,Normal,2024-01-29,1615,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,25000.0,35292.42162128732,10292.421621287322,588.2070270214554,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per Loan sal-Salary-tr-Group deals,Post No Debits,11000.0,SEPARATE,MARRIED,3.2084019655715745,0.0534733660928595,0.6416803931143149,0.4116968648514928,0.0823393729702985,0.1871349385688604,3.4289716181363676,0.0235282810808582,0.7083673732640878,0.0378787878787878,0.0534733660928595,0.2916326267359121,0.7083673732640878,2.4289716181363676,CUR
EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,,42,2009-06-10,2007-06-23,2022-06-27,2019-06-22,2026-06-25,Special,2021-10-12,776,5,LOW,Low Risk Customer,Marginally,EGP,A,84,485000.0,676332.2372553335,191332.23725533343,8051.574253039684,AMORT,Monthly,1,Stamp Duty,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Legal Reserved,,,,,,,0.3944994582584194,0.0563570654654884,,3.5348577268386094,0.0166011840268859,0.7171031828502056,,,0.2828968171497943,0.7171031828502056,2.5348577268386094,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Engineer,Salary,M,,52,2011-02-23,2011-02-23,2020-05-05,2020-03-10,2025-03-05,Normal,2021-01-09,500,5,LOW,Low Risk Customer,Marginally,EGP,A,60,160000.0,218429.5012245518,58429.50122455179,3640.491687075863,AMORT,Monthly,1,Stamp Duty,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.3651843826534486,0.0730368765306897,,3.738342731783731,0.0227530730442241,0.7325017870892605,,,0.2674982129107395,0.7325017870892605,2.738342731783731,CUR
EG,EG,National ID,Privilege,Bank Staff,Employee,Other,F,,48,2009-06-10,2007-11-07,2021-07-25,2018-11-19,2025-11-25,Special,2020-12-22,117,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,84,500000.0,764062.4606485816,264062.4606485816,9095.981674387876,AMORT,Monthly,0,NO CHARGE,13.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Debits,,,,,,,0.5281249212971633,0.0754464173281661,,2.8934914064343573,0.0181919633487757,0.6543967617196771,,,0.3456032382803229,0.6543967617196771,1.8934914064343575,CUR
EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,,57,2017-04-23,2017-04-23,2019-11-02,2017-04-29,2024-11-01,Normal,2022-05-01,978,5,LOW,Low Risk Customer,Marginally,EGP,A,84,93000.0,161909.90125573956,68909.90125573956,1927.49882447309,AMORT,Monthly,1,Stamp Duty,17.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7409666801692426,0.1058523828813203,,2.349588350952019,0.0207257938115386,0.5743935317031961,,,0.4256064682968039,0.5743935317031962,1.3495883509520188,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,68,2009-12-09,1979-01-01,2022-10-26,2022-08-31,2025-08-29,Normal,2020-08-29,367,5,LOW,Low Risk Customer,Low Risk,EGP,B,36,140000.0,200389.5225423283,60389.52254232831,5566.375626175786,AMORT,Demand,0,NO CHARGE,25.0,Personal Loan,Secured Personal loan VAR-CD,Dormant Accounts Debit Restriction,,,,,,,0.4313537324452022,0.143784577481734,,3.3182829422416944,0.0397598259012556,0.6986393211772226,,,0.3013606788227774,0.6986393211772226,2.3182829422416944,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,43,2016-05-09,2016-05-09,2021-09-01,2017-04-18,2024-05-01,Normal,2016-05-09,-1206,5,LOW,Low Risk Customer,Marginally,EGP,A,84,50000.0,90753.67978830665,40753.67978830663,1080.4009498607932,AMORT,Monthly,1,Statement Charge for LD,19.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.8150735957661326,0.1164390851094475,,2.2268830755829416,0.0216080189972158,0.550941847389888,,,0.4490581526101119,0.5509418473898879,1.2268830755829414,CUR
US,FGN,Passport,Upper Privilege,Studies and Consultants,Self Employed,Private business,M,,50,2022-06-19,2022-06-19,2022-10-26,2022-07-12,2028-07-09,Normal,2022-06-19,661,4,MEDIUM,with valid work permit,Non-Borrower,EGP,B,72,2300000.0,4160886.694346235,1860886.6943462351,57790.09297703105,AMORT,Demand,0,NO CHARGE,22.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,100000.0,,SINGLE,41.60886694346235,0.5779009297703105,6.934811157243725,0.8090811714548849,0.1348468619091474,3.101477823910392,2.235969931424564,0.0251261273813178,0.5527667944251434,0.3194444444444444,0.5779009297703105,0.4472332055748566,0.5527667944251434,1.235969931424564,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Businessman,Private business,F,,49,2018-09-05,2018-09-05,2023-07-24,2018-09-11,2024-03-04,Normal,2023-12-02,1557,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,270000.0,534119.1377453391,264119.1377453391,8901.985629088984,AMORT,Quarterly,0,NO CHARGE,31.0,Auto Loan,Auto loan - secured,NO RESTRICTION,50000.0,SEPARATE,MARRIED,10.68238275490678,0.1780397125817796,2.136476550981356,0.9782190286864412,0.1956438057372882,1.0564765509813565,2.0222659452278355,0.032970317144774,0.505505197098428,0.09,0.1780397125817797,0.4944948029015721,0.5055051970984279,1.0222659452278358,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,41,2021-02-21,2021-02-21,2022-10-01,2021-07-04,2028-07-01,Normal,2021-02-21,543,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,50000.0,82823.75147879227,32823.75147879227,985.9970414141936,AMORT,Demand,1,Admin Charge on LD Retail,15.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.6564750295758454,0.0937821470822636,,2.5232871852659944,0.0197199408282838,0.6036915631961313,,,0.3963084368038687,0.6036915631961314,1.5232871852659944,CUR
EG,EG,National ID,Thahabi,Governmental & Military Employees,Engineer,Salary,F,,40,2011-03-07,2011-03-07,2022-10-01,2020-04-01,2025-04-01,Normal,2022-03-26,942,5,LOW,Low Risk Customer,Marginally,EGP,A,60,70000.0,95562.9067857414,25562.90678574139,1592.71511309569,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.3651843826534484,0.0730368765306896,,3.7383427317837334,0.0227530730442241,0.7325017870892606,,,0.2674982129107393,0.7325017870892605,2.738342731783733,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,51,2017-10-08,2017-10-08,2022-10-01,2017-10-22,2034-04-01,Normal,2022-09-12,1112,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,192,68630.0,99839.3218527778,31209.3218527778,519.9964679832177,AMORT,Monthly,1,Stamp Duty,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,9.278747384087156,0.0483268092921206,0.5799217115054472,0.4547475135185458,0.0284217195949091,0.1812809122489417,3.19902246911179,0.0075768099662424,0.6874045088287078,0.0332200666047087,0.0483268092921206,0.3125954911712922,0.6874045088287078,2.1990224691117906,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,55,2019-08-31,2019-08-31,2021-09-01,2019-09-15,2029-09-01,Normal,2019-08-31,3,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,120,144692.0,201599.6169012133,56907.6169012133,1679.9968075101108,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,18.736023875577445,0.1561335322964787,1.8736023875577448,0.3933017506234851,0.0393301750623485,0.5288811979666664,3.5425770376428307,0.0116108479218623,0.7177196178448154,0.1120600991325898,0.1561335322964787,0.2822803821551846,0.7177196178448154,2.5425770376428307,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Retired,Other,M,,52,2010-03-24,2009-02-25,2022-10-10,2020-09-14,2027-09-11,Normal,2020-09-15,384,5,LOW,Low Risk Customer,Marginally,EGP,A,84,60000.0,95847.21329812374,35847.21329812374,1141.038253549092,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.597453554968729,0.0853505078526755,,2.67377027332667,0.0190173042258182,0.6259962907150536,,,0.3740037092849466,0.6259962907150534,1.6737702733266695,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Engineer,Private business,M,,33,2018-12-29,2018-12-29,2021-09-29,2020-05-26,2027-06-02,Normal,2023-11-20,1545,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,250000.0,399363.3887421823,149363.3887421823,4754.326056454551,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,22000.0,SEPARATE,MARRIED,18.15288130646283,0.2161057298388432,2.5932687580661185,0.5974535549687291,0.0853505078526755,0.9698921346894954,2.673770273326669,0.0190173042258182,0.6259962907150534,0.1352813852813852,0.2161057298388432,0.3740037092849467,0.6259962907150534,1.6737702733266693,CUR
EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Others,Other,F,,75,2021-06-09,2021-06-09,2022-11-03,2021-08-10,2027-05-10,Normal,2021-06-09,286,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,69,400000.0,606798.2738831614,206798.27388316137,8794.177882364658,AMORT,Demand,0,NO CHARGE,15.5,Personal Loan,Secured Personal Loans,Post No Debits,,,,,,,0.5169956847079035,0.0899122929926788,,2.9342521215916695,0.0219854447059116,0.6591976563153832,,,0.3408023436846167,0.6591976563153833,1.9342521215916697,PDO
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Freelancer,Private business,M,,47,2020-11-24,2020-11-24,2022-10-01,2020-11-30,2026-12-01,Normal,2020-11-24,454,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,500000.0,841562.0271992708,341562.0271992708,11688.361488878762,AMORT,Demand,1,Admin Charge on LD Retail,19.0,Personal Loan,P-Sel&Prof-Non Corp Relations Fixed,NO RESTRICTION,,,,,,,0.6831240543985416,0.1138540090664236,,2.463862959532954,0.0233767229777575,0.5941332710364872,,,0.4058667289635128,0.5941332710364873,1.4638629595329544,CUR
EG,EG,National ID,Thahabi,Professionals,Employee,Salary,M,,45,2017-09-25,2017-09-25,2022-10-01,2017-10-23,2025-11-01,Normal,2024-02-06,1623,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,180000.0,244281.81751853603,64281.81751853603,2544.602265818084,AMORT,Monthly,1,Stamp Duty,8.0,Mortgage Loan,Mort Loan-CBE mid incom,KYC Update Needed,50000.0,SEPARATE,MARRIED,4.885636350370721,0.0508920453163616,0.6107045437963402,0.3571212084363113,0.0446401510545389,0.16070454379634,3.80016973614811,0.0141366792545449,0.7368538593190286,0.0375,0.0508920453163616,0.2631461406809712,0.7368538593190287,2.80016973614811,CUR
EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,39,2019-01-21,2019-01-21,2022-10-01,2019-01-27,2039-01-01,Normal,2019-01-21,-218,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128983.0,240000.9182710299,111017.91827102988,1000.0038261292912,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,22.30491805492843,0.0929371585622017,1.1152459027464214,0.8607174454852956,0.0430358722742647,0.5158825198467931,2.16182146097454,0.0077529893561887,0.5374271104010577,0.049946948574969,0.0929371585622017,0.4625728895989422,0.5374271104010576,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,38,2020-02-16,2020-02-16,2020-07-01,2020-02-29,2040-02-02,Normal,2021-10-17,781,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,123823.0,230399.6162523257,106576.61625232574,959.9984010513572,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,21.412603740922464,0.0892191822538436,1.0706301870461232,0.8607174454852954,0.0430358722742647,0.4952444993137813,2.1618214609745396,0.0077529893561887,0.5374271104010577,0.0479488073110285,0.0892191822538435,0.4625728895989423,0.5374271104010578,1.16182146097454,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,39,2021-06-21,2021-06-21,2021-09-01,2021-06-26,2028-07-01,Normal,2021-06-21,663,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,322000.0,576444.7903306516,254444.7903306516,6862.437980126804,AMORT,Demand,1,Stamp Duty,18.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7902012122069926,0.1128858874581417,,2.26550046311249,0.0213119191929403,0.5585964265811115,,,0.4414035734188886,0.5585964265811114,1.26550046311249,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,36,2021-07-21,2021-07-21,2023-07-02,2021-08-31,2041-09-01,Normal,2021-07-21,693,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,1070000.0,2147978.0971752214,1077978.0971752214,8949.90873823009,AMORT,Demand,1,Stamp Duty,8.0,Mortgage Loan,Mortgage Loan-CBE Middle Incom 8%,NO RESTRICTION,44500.0,,,48.26917072303869,0.2011215446793278,2.4134585361519343,1.007456165584319,0.0503728082792159,1.2112113451406985,1.9925990173676744,0.0083644006899346,0.4981428820932314,0.1001872659176029,0.2011215446793278,0.5018571179067686,0.4981428820932315,0.9925990173676742,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,37,2021-01-25,2021-01-25,2023-07-02,2021-01-31,2028-02-02,Normal,2021-01-25,516,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,175300.0,267880.29870339273,92580.29870339272,3189.05117504039,AMORT,Demand,1,Admin Charge on LD Retail,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,,,,,,0.5281249212971633,0.0754464173281661,,2.8934914064343578,0.0181919633487757,0.6543967617196771,,,0.3456032382803229,0.654396761719677,1.8934914064343575,PDO
EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,,40,2019-10-16,2019-10-16,2023-07-02,2021-08-31,2031-09-02,Normal,2019-10-16,49,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,120,885000.0,1713377.2441292333,828377.2441292333,14278.143701076944,AMORT,Demand,1,Admin Charge on LD Retail,15.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,41666.0,,,41.1217118064905,0.3426809317207542,4.11217118064905,0.936019484891789,0.0936019484891789,1.9881371961052976,2.0683538282492138,0.0161334957074315,0.516523727061504,0.1770028320453127,0.3426809317207542,0.483476272938496,0.516523727061504,1.0683538282492138,CUR
EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,,44,2020-04-14,2020-04-14,2023-07-02,2020-04-22,2025-05-01,Normal,2020-04-14,-135,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,60,217800.0,317788.37039657985,99988.37039657983,5296.472839942998,AMORT,Monthly,1,Statement Charge for LD,16.0,Auto Loan,AL-SALARIED DP > 40% < 50%,KYC Update Needed,,,,,,,0.4590834269815419,0.0918166853963083,,3.178253322222861,0.024318057116359,0.6853617699357573,,,0.3146382300642426,0.6853617699357574,2.178253322222861,PDO
EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,,40,2018-09-12,2018-09-12,2023-07-02,2018-10-14,2039-04-02,Normal,2018-09-12,-349,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,136700.0,254360.0747978399,117660.07479783989,1059.8336449909996,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,23.639412155933076,0.0984975506497211,1.181970607796654,0.8607174454852955,0.0430358722742647,0.5467475594695163,2.16182146097454,0.0077529893561887,0.5374271104010577,0.0529352540272614,0.0984975506497211,0.4625728895989422,0.5374271104010577,1.16182146097454,CUR
EG,EG,National ID,Privilege,Professionals,Freelancer,Private business,M,,30,2018-09-15,2018-09-15,2023-08-01,2022-07-31,2028-07-30,Normal,2023-11-11,1171,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,72,600000.0,1085448.702872931,485448.702872931,15075.676428790708,AMORT,Demand,0,NO CHARGE,22.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,50000.0,SEPARATE,SINGLE,21.70897405745862,0.3015135285758141,3.6181623429097702,0.809081171454885,0.1348468619091475,1.61816234290977,2.2359699314245636,0.0251261273813178,0.5527667944251434,0.1666666666666666,0.3015135285758141,0.4472332055748566,0.5527667944251434,1.2359699314245638,PDO
EG,EG,National ID,Privilege,Professionals,Freelancer,Private business,M,,48,2010-04-07,1979-01-01,2023-08-01,2020-07-14,2025-07-10,Normal,2022-01-31,522,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,60,150000.0,243480.23825142303,93480.23825142306,4058.00397085705,AMORT,Quarterly,0,NO CHARGE,21.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.6232015883428204,0.124640317668564,,2.6046172197011543,0.0270533598057136,0.616066425255863,,,0.3839335747441372,0.616066425255863,1.6046172197011548,CUR
